"gene","module_name"
"GTF3C6","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"LZTS1","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"MOCS1","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"NFIA","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"NFIB","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"NFIC","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"NFIX","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"NUDT2","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"POLR1D","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"POLR2J2","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"POLR2J3","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"POLR3A","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"POLR3B","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"POLR3D","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"POLR3E","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"POLR3F","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"POLR3G","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"POLR3GL","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"POLR3H","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"POLR3K","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"SNAPC1","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"SNAPC2","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"SNAPC3","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"SNAPC5","<a href=""./htmls/PPI-STRING_Consensus_mod177.html"">PPI-STRING_Consensus_mod177<a>"
"ACP5","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"AGK","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"BCDIN3D","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"CERKL","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"ELOVL2","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"ELOVL4","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"ELOVL5","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"GAL3ST1","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"GBA","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"KDSR","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"NEU1","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"NEU2","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"NEU3","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"NEU4","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"PPAPDC1A","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"PPAPDC1B","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"RENBP","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"SGPL1","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"SIAE","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"SLC17A1","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"SLC17A2","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"SLC17A4","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"SLC17A5","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"SLC17A6","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"SLC17A8","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"SLC17A9","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"SLC37A2","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"SLC37A3","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"SMPD1","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"SPHKAP","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"TMEM144","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"TMEM87A","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"TMEM87B","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"UGCG","<a href=""./htmls/PPI-STRING_Consensus_mod178.html"">PPI-STRING_Consensus_mod178<a>"
"ADRA1A","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"ADRA1D","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"CCKAR","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"CCKBR","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"CHRM3","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"CHRM5","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"CYSLTR1","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"CYSLTR2","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"EDN2","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"EDN3","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"FFAR1","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"FFAR2","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"FFAR3","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"GHSR","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"GNRH2","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"GPR132","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"GPR4","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"GPR68","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"GPRC6A","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"GRPR","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"HCRT","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"HCRTR2","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"HRH1","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"KISS1R","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"LTB4R","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"LTB4R2","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"MLN","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"NMB","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"NMBR","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"NPFF","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"NPFFR1","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"NPFFR2","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"NTSR2","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"OPN4","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"P2RY1","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"P2RY10","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"PROK1","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"PROK2","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"PROKR1","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"PROKR2","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"QRFP","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"QRFPR","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"TAC3","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"TRH","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"TRHR","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"UTS2","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"UTS2D","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"UTS2R","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"XCL2","<a href=""./htmls/PPI-STRING_Consensus_mod179.html"">PPI-STRING_Consensus_mod179<a>"
"AGXT","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"AGXT2","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"ALDH1L1","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"ALDH1L2","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"AMT","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"ATIC","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"BHMT2","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"CBS","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"DAO","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"DAOA","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"DHFR","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"DHFRL1","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"DMGDH","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"FOXRED1","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"FPGS","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"GATM","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"GCSH","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"GGH","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"GLDC","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"GNMT","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"GRHPR","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"HAO1","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"HAO2","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"HOGA1","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"HYI","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"LIPT1","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"MTHFD1","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"MTHFD1L","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"MTHFD2","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"MTHFD2L","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"MTHFR","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"MTR","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"PAICS","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"PDPR","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"PGP","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"PIPOX","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"PPAT","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"PSPH","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"SARDH","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"SDS","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"SDSL","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"SHMT1","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"SHMT2","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"SRR","<a href=""./htmls/PPI-STRING_Consensus_mod180.html"">PPI-STRING_Consensus_mod180<a>"
"APITD1-CORT","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"ATAD5","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"BLM","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"C14orf164","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"C18orf63","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"DDX58","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"DHX58","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"DICER1","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"DMC1","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"DNA2","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"EME1","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"EME2","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"ERCC5","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"ERI2","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"EXO1","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"FANCM","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"FBXO18","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"FEN1","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"GEN1","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"HELB","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"IFIH1","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"MRE11A","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"MUS81","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"PIAS3","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"PIF1","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"RAD18","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"RAD50","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"RAD51","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"RAD51AP2","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"RAD51B","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"RAD51C","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"RAD51D","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"RAD52","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"RECQL","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"RECQL5","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"SFR1","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"SLX1A","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"SLX1B","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"SPO11","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"SWI5","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"TDRD3","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"TMEM189","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"TMEM189-UBE2V1","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"TOP1","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"TOP1MT","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"TOP3B","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"TP53BP1","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"TTLL3","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"TTLL9","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"WRN","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"WRNIP1","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"XRCC2","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"XRCC3","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"ZMIZ1","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"ZMIZ2","<a href=""./htmls/PPI-STRING_Consensus_mod181.html"">PPI-STRING_Consensus_mod181<a>"
"ADCY1","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"ADCY2","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"ADCY3","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"ADCY4","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"ADCY5","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"ADCY6","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"ADCY7","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"ADCY8","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"GNA12","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"GNA13","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"GNAI1","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"GNAI2","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"GNAI3","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"GNAO1","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"GNAT1","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"GNAT2","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"GNAT3","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"GNAZ","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"GNB2","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"GNB4","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"GNG5P2","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"LANCL3","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"PDE8B","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"RGS9BP","<a href=""./htmls/PPI-STRING_Consensus_mod182.html"">PPI-STRING_Consensus_mod182<a>"
"BRCA1","<a href=""./htmls/PPI-STRING_Consensus_mod183.html"">PPI-STRING_Consensus_mod183<a>"
"CCND1","<a href=""./htmls/PPI-STRING_Consensus_mod183.html"">PPI-STRING_Consensus_mod183<a>"
"CCNE1","<a href=""./htmls/PPI-STRING_Consensus_mod183.html"">PPI-STRING_Consensus_mod183<a>"
"CCNE2","<a href=""./htmls/PPI-STRING_Consensus_mod183.html"">PPI-STRING_Consensus_mod183<a>"
"CDC25A","<a href=""./htmls/PPI-STRING_Consensus_mod183.html"">PPI-STRING_Consensus_mod183<a>"
"CDKN1A","<a href=""./htmls/PPI-STRING_Consensus_mod183.html"">PPI-STRING_Consensus_mod183<a>"
"CDKN1B","<a href=""./htmls/PPI-STRING_Consensus_mod183.html"">PPI-STRING_Consensus_mod183<a>"
